#	time(s)	count A	count B	count C	count D
1121	11.2100	1	21		
1122	11.2200	1	17		
1123	11.2300	1	13		
1124	11.2400	1	8		
1125	11.2500	1	4		
1126	11.2600	1	0		
1127	11.2700	1	-5		
1128	11.2800	1	-9		
1129	11.2900	1	-14		
1130	11.3000	1	-18		
1131	11.3100	2	-22		
1132	11.3200	2	-26		
1133	11.3300	2	-30		
1134	11.3400	2	-33		
1135	11.3500	2	-37		
1136	11.3600	2	-40		
1137	11.3700	2	-43		
1138	11.3800	2	-46		
1139	11.3900	2	-48		
1140	11.4000	2	-50		
1141	11.4100	3	-52		
1142	11.4200	3	-54		
1143	11.4300	3	-55		
1144	11.4400	3	-56		
1145	11.4500	3	-57		
1146	11.4600	4	-57		
1147	11.4700	4	-57		
1148	11.4800	4	-57		
1149	11.4900	4	-56		
1150	11.5000	4	-55		
1151	11.5100	4	-54		
1152	11.5200	5	-52		
1153	11.5300	5	-51		
1154	11.5400	5	-48		
1155	11.5500	5	-46		
1156	11.5600	5	-43		
1157	11.5700	6	-40		
1158	11.5800	6	-37		
1159	11.5900	6	-34		
1160	11.6000	6	-30		
1161	11.6100	6	-26		
1162	11.6200	6	-22		
1163	11.6300	6	-18		
1164	11.6400	6	-14		
1165	11.6500	6	-9		
1166	11.6600	6	-5		
1167	11.6700	6	0		
1168	11.6800	6	4		
1169	11.6900	6	9		
1170	11.7000	6	13		
